commonName,latitude,longitude,season
Huntingdon Elm,-37.8020407,144.9737727,Summer
Huntingdon Elm,-37.79183463,144.9222561,Summer
Huntingdon Elm,-37.79400221,144.9198053,Summer
Huntingdon Elm,-37.79304027,144.9202118,Summer
Huntingdon Elm,-37.82807012,144.9827461,Summer
Huntingdon Elm,-37.82042288,144.9694493,Summer
Huntingdon Elm,-37.79616424,144.9420211,Summer
Huntingdon Elm,-37.80288579,144.9734981,Summer
Huntingdon Elm,-37.79378262,144.9199136,Summer
Huntingdon Elm,-37.81052385,144.9519569,Summer
Huntingdon Elm,-37.80229117,144.9528902,Summer
Huntingdon Elm,-37.79124277,144.9443032,Summer
Huntingdon Elm,-37.82839856,144.9845437,Summer
Huntingdon Elm,-37.82307795,144.971547,Summer
Huntingdon Elm,-37.82802981,144.9839757,Summer
Huntingdon Elm,-37.78555736,144.9630395,Summer
Huntingdon Elm,-37.82347774,144.9713501,Summer
Huntingdon Elm,-37.82437624,144.9718432,Summer
Huntingdon Elm,-37.82246721,144.9721163,Summer
Huntingdon Elm,-37.8070894,144.951331,Summer
Huntingdon Elm,-37.80866856,144.9731892,Summer
Huntingdon Elm,-37.79345929,144.9199602,Summer
Huntingdon Elm,-37.79485356,144.9181839,Summer
Huntingdon Elm,-37.79138219,144.9230042,Summer
Huntingdon Elm,-37.79315106,144.9659963,Summer
Huntingdon Elm,-37.79595624,144.9418092,Summer
Huntingdon Elm,-37.82502299,144.9781924,Summer
Huntingdon Elm,-37.82294242,144.9715266,Summer
Huntingdon Elm,-37.802634,144.9736446,Summer
Huntingdon Elm,-37.79701496,144.9429451,Summer
Huntingdon Elm,-37.80077171,144.9663362,Summer
Huntingdon Elm,-37.78520685,144.9630946,Summer
Huntingdon Elm,-37.8120254,144.9549596,Summer
Huntingdon Elm,-37.79509402,144.9179307,Summer
Huntingdon Elm,-37.79956348,144.9506099,Summer
Huntingdon Elm,-37.82527982,144.9722186,Summer
Huntingdon Elm,-37.80265649,144.9528167,Summer
Huntingdon Elm,-37.7966587,144.9425563,Summer
Huntingdon Elm,-37.8275711,144.9810619,Summer
Huntingdon Elm,-37.79944062,144.9505358,Summer
Huntingdon Elm,-37.79397428,144.9198664,Summer
Huntingdon Elm,-37.7935189,144.9671274,Summer
Huntingdon Elm,-37.82453761,144.9716897,Summer
Huntingdon Elm,-37.79319777,144.9671355,Summer
Huntingdon Elm,-37.8204501,144.9695751,Summer
Huntingdon Elm,-37.80024008,144.9631434,Summer
Huntingdon Elm,-37.80778276,144.9516469,Summer
Huntingdon Elm,-37.82466312,144.9778967,Summer
Huntingdon Elm,-37.8241523,144.9714668,Summer
Huntingdon Elm,-37.82465027,144.9717431,Summer
Huntingdon Elm,-37.82184408,144.9747309,Summer
Huntingdon Elm,-37.82494234,144.9781141,Summer
Huntingdon Elm,-37.82087947,144.9712979,Summer
Huntingdon Elm,-37.7915041,144.9444372,Summer
Huntingdon Elm,-37.82502795,144.9720354,Summer
Huntingdon Elm,-37.79452758,144.9648518,Summer
Huntingdon Elm,-37.82197511,144.9733586,Summer
Huntingdon Elm,-37.79687616,144.9427944,Summer
Huntingdon Elm,-37.82126246,144.9728927,Summer
Huntingdon Elm,-37.79503092,144.9178738,Summer
Huntingdon Elm,-37.82833614,144.9842346,Summer
Huntingdon Elm,-37.82574088,144.9725804,Summer
Huntingdon Elm,-37.79236983,144.9214388,Summer
Huntingdon Elm,-37.78533452,144.966258,Summer
Huntingdon Elm,-37.82119904,144.9726379,Summer
Huntingdon Elm,-37.80240964,144.9528624,Summer
Huntingdon Elm,-37.82530994,144.9724652,Summer
Huntingdon Elm,-37.79514716,144.9178373,Summer
Huntingdon Elm,-37.80760347,144.9515663,Summer
Huntingdon Elm,-37.79468878,144.9186248,Summer
Huntingdon Elm,-37.79724768,144.9502186,Summer
Huntingdon Elm,-37.800758,144.9662204,Summer
Huntingdon Elm,-37.78573889,144.9630098,Summer
Huntingdon Elm,-37.82836769,144.9843932,Summer
Huntingdon Elm,-37.80285328,144.9527843,Summer
Huntingdon Elm,-37.81040659,144.9523759,Summer
Huntingdon Elm,-37.80227282,144.952638,Summer
Huntingdon Elm,-37.81452984,144.9743897,Summer
Huntingdon Elm,-37.79347468,144.9238812,Summer
Huntingdon Elm,-37.80845021,144.9732259,Summer
Huntingdon Elm,-37.79175241,144.9222442,Summer
Huntingdon Elm,-37.82680642,144.9801297,Summer
Huntingdon Elm,-37.82224786,144.9721684,Summer
Huntingdon Elm,-37.79143012,144.9229266,Summer
Huntingdon Elm,-37.7905305,144.9232399,Summer
Huntingdon Elm,-37.82105424,144.9719797,Summer
Huntingdon Elm,-37.82563391,144.9725699,Summer
Huntingdon Elm,-37.79218898,144.9217252,Summer
Huntingdon Elm,-37.82196309,144.9734618,Summer
Huntingdon Elm,-37.82781671,144.9827728,Summer
Huntingdon Elm,-37.8223481,144.9724633,Summer
Huntingdon Elm,-37.82112238,144.9722367,Summer
Huntingdon Elm,-37.79927458,144.9541666,Summer
Huntingdon Elm,-37.82202521,144.9729452,Summer
Huntingdon Elm,-37.79494287,144.9180214,Summer
Huntingdon Elm,-37.79595792,144.9397509,Summer
Huntingdon Elm,-37.79185555,144.9222311,Summer
Huntingdon Elm,-37.80014646,144.9622639,Summer
Huntingdon Elm,-37.79169107,144.9223633,Summer
Huntingdon Elm,-37.79056913,144.9209548,Summer
Huntingdon Elm,-37.79434124,144.9648429,Summer
Huntingdon Elm,-37.80256757,144.9528335,Summer
Huntingdon Elm,-37.821,144.9717288,Summer
Huntingdon Elm,-37.82457391,144.9778181,Summer
Huntingdon Elm,-37.8253509,144.9722641,Summer
Huntingdon Elm,-37.82366499,144.9714116,Summer
Huntingdon Elm,-37.80200047,144.9529329,Summer
Huntingdon Elm,-37.80274851,144.9528015,Summer
Huntingdon Elm,-37.82336075,144.9713592,Summer
Huntingdon Elm,-37.79511373,144.9178935,Summer
Huntingdon Elm,-37.82520603,144.9721667,Summer
Huntingdon Elm,-37.80861758,144.9729238,Summer
Huntingdon Elm,-37.82341777,144.9709343,Summer
Huntingdon Elm,-37.8007309,144.9659766,Summer
Huntingdon Elm,-37.79680166,144.9427132,Summer
Huntingdon Elm,-37.82303942,144.9714711,Summer
Huntingdon Elm,-37.82245336,144.9717521,Summer
Huntingdon Elm,-37.82259304,144.9720289,Summer
Huntingdon Elm,-37.79232258,144.9213706,Summer
Huntingdon Elm,-37.82843098,144.9727425,Summer
Huntingdon Elm,-37.81384126,144.9740707,Summer
Huntingdon Elm,-37.80984342,144.9729896,Summer
Huntingdon Elm,-37.83919296,144.9791567,Summer
Huntingdon Elm,-37.8228537,144.9716025,Summer
Huntingdon Elm,-37.79708743,144.9430233,Summer
Huntingdon Elm,-37.80769002,144.9516048,Summer
Huntingdon Elm,-37.79608168,144.9419376,Summer
Huntingdon Elm,-37.80090686,144.969243,Summer
Huntingdon Elm,-37.80089435,144.9691605,Summer
Huntingdon Elm,-37.80081029,144.9666914,Summer
Huntingdon Elm,-37.79486313,144.9181543,Summer
Huntingdon Elm,-37.79518589,144.9175916,Summer
Hybrid Oak,-37.8230416,144.9754198,Summer
Hybrid Oak,-37.83118553,144.9757709,Summer
Hybrid Oak,-37.80204807,144.9708877,Summer
Hybrid Oak,-37.82434098,144.9757114,Summer
Hybrid Oak,-37.81171224,144.9809604,Summer
Hybrid Oak,-37.83304423,144.9770778,Summer
Hybrid Oak,-37.82233266,144.9709499,Summer
Hybrid Oak,-37.82301024,144.9705622,Summer
Japanese Chestnut Oak,-37.80707262,144.9443594,All year
Japanese Chestnut Oak,-37.81246551,144.9897812,All year
Japanese Chestnut Oak,-37.84373997,144.98299,All year
Japanese Chestnut Oak,-37.80179271,144.9706282,All year
Japanese Chestnut Oak,-37.83064416,144.9717479,All year
Japanese Chestnut Oak,-37.79291067,144.9698113,All year
Japanese Chestnut Oak,-37.79320661,144.9697112,All year
Japanese Chestnut Oak,-37.80668299,144.9443154,All year
Japanese Chestnut Oak,-37.79328807,144.9697006,All year
Japanese Chestnut Oak,-37.83119654,144.9748288,All year
Japanese Chestnut Oak,-37.79336307,144.9697281,All year
Japanese Chestnut Oak,-37.80490967,144.9472861,All year
Japanese Chestnut Oak,-37.79195775,144.9628643,All year
Japanese Chestnut Oak,-37.80439166,144.9422977,All year
Japanese Chestnut Oak,-37.80089235,144.945696,All year
Japanese Chestnut Oak,-37.79273089,144.9698378,All year
Japanese Chestnut Oak,-37.80485922,144.9467395,All year
Japanese Chestnut Oak,-37.84372002,144.98293,All year
Japanese Chestnut Oak,-37.80770808,144.9439181,All year
Japanese Chestnut Oak,-37.79275837,144.9697904,All year
Japanese Chestnut Oak,-37.84363004,144.98308,All year
Japanese Chestnut Oak,-37.80458325,144.9440051,All year
Japanese Chestnut Oak,-37.84359163,144.9829684,All year
Japanese Chestnut Oak,-37.79772626,144.9462495,All year
Japanese Chestnut Oak,-37.80660284,144.944375,All year
Japanese Chestnut Oak,-37.80475979,144.9456628,All year
Japanese Chestnut Oak,-37.8018241,144.9707655,All year
Japanese Chestnut Oak,-37.81303158,144.989683,All year
Japanese Chestnut Oak,-37.83178053,144.9752917,All year
Japanese Chestnut Oak,-37.80481925,144.9463129,All year
Japanese Chestnut Oak,-37.83027034,144.972066,All year
Japanese Chestnut Oak,-37.82728666,144.9583434,All year
Japanese Chestnut Oak,-37.79805009,144.946484,All year
Japanese Chestnut Oak,-37.80644522,144.9701989,All year
Japanese Chestnut Oak,-37.80637643,144.9448479,All year
Japanese Chestnut Oak,-37.80441559,144.9425118,All year
Japanese Chestnut Oak,-37.80073126,144.9457243,All year
Japanese Chestnut Oak,-37.81261312,144.9897549,All year
Japanese Chestnut Oak,-37.80188715,144.970701,All year
Japanese Chestnut Oak,-37.83180206,144.9750449,All year
Japanese Chestnut Oak,-37.79207597,144.9632072,All year
Japanese Chestnut Oak,-37.78777468,144.9239637,All year
Japanese Chestnut Oak,-37.79295563,144.9697584,All year
Japanese Chestnut Oak,-37.80734168,144.9441772,All year
Japanese Chestnut Oak,-37.79192104,144.9627269,All year
Japanese Chestnut Oak,-37.80463676,144.9444844,All year
Japanese Chestnut Oak,-37.80466925,144.9447866,All year
Japanese Chestnut Oak,-37.80731943,144.9438733,All year
Japanese Chestnut Oak,-37.84359002,144.9828269,All year
Japanese Chestnut Oak,-37.79309693,144.9697741,All year
Japanese Chestnut Oak,-37.80484632,144.946594,All year
Japanese Chestnut Oak,-37.80627896,144.9445973,All year
Japanese Chestnut Oak,-37.80446219,144.9429147,All year
Japanese Chestnut Oak,-37.83094892,144.9721602,All year
Japanese Chestnut Oak,-37.84365,144.98303,All year
Japanese Chestnut Oak,-37.80626177,144.9726124,All year
Japanese Chestnut Oak,-37.80456666,144.9438652,All year
Japanese Chestnut Oak,-37.8080269,144.9437001,All year
Japanese Chestnut Oak,-37.79575837,144.9466065,All year
Japanese Chestnut Oak,-37.79964509,144.9558706,All year
Japanese Chestnut Oak,-37.79183849,144.9623308,All year
Japanese Chestnut Oak,-37.79345124,144.9697091,All year
Japanese Chestnut Oak,-37.79313405,144.9697262,All year
Japanese Chestnut Oak,-37.84365175,144.9827798,All year
Japanese Chestnut Oak,-37.80462045,144.94435,All year
Japanese Chestnut Oak,-37.79340352,144.9696801,All year
Japanese Chestnut Oak,-37.80789585,144.9434719,All year
Japanese Chestnut Oak,-37.84369114,144.9830013,All year
Japanese Chestnut Oak,-37.83070379,144.9720497,All year
Japanese Chestnut Oak,-37.83078027,144.9721471,All year
Japanese Chestnut Oak,-37.79188629,144.9625882,All year
Japanese Chestnut Oak,-37.80653382,144.9447373,All year
Japanese Chestnut Oak,-37.7926767,144.9698049,All year
Japanese Chestnut Oak,-37.80480473,144.9461622,All year
Japanese Chestnut Oak,-37.79529726,144.9466906,All year
Japanese Chestnut Oak,-37.80455101,144.9437225,All year
Japanese Chestnut Oak,-37.80650736,144.9702335,All year
Japanese Chestnut Oak,-37.80488083,144.9469862,All year
Japanese Chestnut Oak,-37.79281127,144.969822,All year
Japanese Chestnut Oak,-37.79325178,144.9697442,All year
Japanese Chestnut Oak,-37.79178273,144.9617753,All year
Japanese Chestnut Oak,-37.84331858,144.9836787,All year
Japanese Chestnut Oak,-37.79182469,144.962221,All year
Japanese Chestnut Oak,-37.83169378,144.9752723,All year
Japanese Chestnut Oak,-37.8047724,144.9457916,All year
Japanese Chestnut Oak,-37.80683099,144.9715311,All year
Japanese Chestnut Oak,-37.82712099,144.9585548,All year
Japanese Chestnut Oak,-37.79204097,144.9631118,All year
Japanese Chestnut Oak,-37.79972446,144.9565752,All year
Japanese Chestnut Oak,-37.83115164,144.974665,All year
Japanese Chestnut Oak,-37.81316847,144.9896622,All year
Japanese Chestnut Oak,-37.83114328,144.9747658,All year
Japanese Chestnut Oak,-37.81300325,144.9892853,All year
Japanese Chestnut Oak,-37.79285229,144.9697758,All year
Japanese Chestnut Oak,-37.80677971,144.9714423,All year
Japanese Chestnut Oak,-37.83038181,144.9721914,All year
Japanese Chestnut Oak,-37.83162118,144.9753216,All year
Japanese Chestnut Oak,-37.79963386,144.9557686,All year
Japanese Chestnut Oak,-37.79753917,144.9465747,All year
Japanese Chestnut Oak,-37.79213095,144.9633379,All year
Japanese Chestnut Oak,-37.7919959,144.9629805,All year
Japanese Chestnut Oak,-37.83054847,144.9717955,All year
Japanese Chestnut Oak,-37.82488935,144.974601,All year
Japanese Chestnut Oak,-37.83915707,144.9786253,All year
Japanese Chestnut Oak,-37.84368744,144.9828588,All year
Japanese Chestnut Oak,-37.81275409,144.9897353,All year
Japanese Chestnut Oak,-37.79186046,144.9624499,All year
Japanese Chestnut Oak,-37.79261149,144.9698121,All year
Japanese Chestnut Oak,-37.80492484,144.9474379,All year
Japanese Chestnut Oak,-37.80690754,144.9444791,All year
Japanese Chestnut Oak,-37.80651847,144.9701665,All year
Japanese Chestnut Oak,-37.80453714,144.9435784,All year
Japanese Chestnut Oak,-37.82807842,144.957397,All year
Japanese Chestnut Oak,-37.81332379,144.9896383,All year
Japanese Chestnut Oak,-37.79674552,144.9464364,All year
Japanese Chestnut Oak,-37.83071197,144.9721689,All year
Japanese Chestnut Oak,-37.84327004,144.98376,All year
Japanese Chestnut Oak,-37.79316541,144.969763,All year
Japanese Chestnut Oak,-37.84363,144.98292,All year
Japanese Chestnut Oak,-37.79971519,144.9564772,All year
Japanese Chestnut Oak,-37.80509451,144.9449463,All year
Japanese Chestnut Oak,-37.79967567,144.9561477,All year
Japanese Chestnut Oak,-37.79595511,144.9465711,All year
Japanese Chestnut Oak,-37.80268329,144.945254,All year
Japanese Chestnut Oak,-37.8279023,144.9576185,All year
Japanese Chestnut Oak,-37.82883324,144.9720713,All year
Japanese Chestnut Oak,-37.8289022,144.9732606,All year
Japanese Chestnut Oak,-37.804746,144.945518,All year
Japanese Chestnut Oak,-37.79175634,144.9614684,All year
Japanese Chestnut Oak,-37.80478351,144.9459273,All year
Japanese Chestnut Oak,-37.8080824,144.9433435,All year
Japanese Chestnut Oak,-37.80760688,144.9436703,All year
Japanese Chestnut Oak,-37.83028997,144.9719502,All year
Japanese Chestnut Oak,-37.79177241,144.9616577,All year
Japanese Chestnut Oak,-37.81289062,144.9897088,All year
Japanese Chestnut Oak,-37.80264725,144.9469129,All year
Japanese Chestnut Oak,-37.78531725,144.9630945,All year
Japanese Chestnut Oak,-37.80489568,144.9471349,All year
Japanese Chestnut Oak,-37.79264631,144.9698506,All year
Japanese Chestnut Oak,-37.79973755,144.9567117,All year
Japanese Chestnut Oak,-37.80723595,144.9439332,All year
Japanese Chestnut Oak,-37.82895993,144.9733898,All year
Japanese Chestnut Oak,-37.80483375,144.9464518,All year
Japanese Chestnut Oak,-37.78510997,144.96299,All year
Japanese Chestnut Oak,-37.79960954,144.9555566,All year
Japanese Stone Oak,-37.77605612,144.9434151,Spring
Kermes Oak,-37.83127176,144.9742878,All year
Kermes Oak,-37.82207615,144.9723393,All year
Kermes Oak,-37.80265746,144.965477,All year
Lebanon Oak,-37.78401588,144.9599824,Spring
Lebanon Oak,-37.78411768,144.9599959,Spring
Lebanon Oak,-37.78428739,144.9599761,Spring
Lemon Bottlebrush,-37.78957774,144.9480854,Spring
Lemon Bottlebrush,-37.78977357,144.9468239,Spring
Lemon Bottlebrush,-37.78980052,144.9465501,Spring
Lemon Bottlebrush,-37.78958222,144.9482804,Spring
Lemon Bottlebrush,-37.78909175,144.9488778,Spring
Lemon Bottlebrush,-37.78971854,144.9467121,Spring
Lemon Bottlebrush,-37.78992618,144.9464438,Spring
Lemon Bottlebrush,-37.78974476,144.9464897,Spring
Lemon Bottlebrush,-37.7900985,144.9462377,Spring
Lemon Bottlebrush,-37.78967967,144.9467363,Spring
Lemon Bottlebrush,-37.78989147,144.9461485,Spring
Lemon Bottlebrush,-37.7898518,144.9463955,Spring
Lemon Bottlebrush,-37.7898377,144.9466097,Spring
Lemon Bottlebrush,-37.78958805,144.9481807,Spring
Lemon Bottlebrush,-37.78989264,144.9464688,Spring
Lemon Bottlebrush,-37.78986117,144.9470567,Spring
Lemon Bottlebrush,-37.78991075,144.9463753,Spring
Lemon Bottlebrush,-37.78974352,144.9465736,Spring
Lemon Bottlebrush,-37.78972249,144.9467266,Spring
Lemon Bottlebrush,-37.78942283,144.9559992,Spring
Lemon Bottlebrush,-37.78970117,144.9466669,Spring
Lemon Bottlebrush,-37.78940433,144.956003,Spring
Lemon Bottlebrush,-37.79166998,144.9573687,Spring
Lemon Bottlebrush,-37.78978612,144.9468408,Spring
Lemon Bottlebrush,-37.78985377,144.9470612,Spring
Lemon Bottlebrush,-37.78943144,144.948109,Spring
Lemon Bottlebrush,-37.78913126,144.9488695,Spring
Lemon Bottlebrush,-37.78986168,144.9462693,Spring
Lemon Bottlebrush,-37.78947691,144.9561916,Spring
Lemon Bottlebrush,-37.78989384,144.9461034,Spring
Lemon Bottlebrush,-37.78950602,144.9481275,Spring
Lemon Bottlebrush,-37.78976528,144.9465345,Spring
Lemon Bottlebrush,-37.78987974,144.9471035,Spring
Lemon Bottlebrush,-37.789575,144.9481709,Spring
Lemon Bottlebrush,-37.78947468,144.9481232,Spring
Lemon Bottlebrush,-37.78986614,144.9471038,Spring
Lemon Bottlebrush,-37.78958089,144.9482146,Spring
Lemon Bottlebrush,-37.78970797,144.9467,Spring
Lemon Bottlebrush,-37.78974815,144.9467871,Spring
Lemon Bottlebrush,-37.78939117,144.9560235,Spring
Lemon Bottlebrush,-37.78986402,144.9465795,Spring
Lemon Bottlebrush,-37.78990295,144.9469305,Spring
Lemon Bottlebrush,-37.78949893,144.948191,Spring
Lemon Bottlebrush,-37.79011767,144.9454353,Spring
Lemon Bottlebrush,-37.78944684,144.9560167,Spring
Lemon Bottlebrush,-37.78988075,144.9462984,Spring
Lemon Bottlebrush,-37.78987584,144.9470761,Spring
Lemon Bottlebrush,-37.78945154,144.9481143,Spring
Lemon Bottlebrush,-37.78930212,144.948233,Spring
Lemon Bottlebrush,-37.78983618,144.9465229,Spring
Lemon Bottlebrush,-37.78980438,144.9465803,Spring
Lemon Bottlebrush,-37.79011174,144.9462423,Spring
Lemon Bottlebrush,-37.78984593,144.9462134,Spring
Lemon Bottlebrush,-37.79007994,144.9453804,Spring
Lemon Bottlebrush,-37.78989498,144.9465405,Spring
Lemon Bottlebrush,-37.78981765,144.9464628,Spring
Lemon Bottlebrush,-37.78982809,144.9465604,Spring
Lemon Bottlebrush,-37.78986769,144.946237,Spring
Lemon Bottlebrush,-37.78988237,144.9464429,Spring
Lemon Bottlebrush,-37.79009372,144.945447,Spring
Lemon Bottlebrush,-37.78940529,144.9560582,Spring
Lemon Bottlebrush,-37.78948328,144.9480842,Spring
Lemon Bottlebrush,-37.78928487,144.9483135,Spring
Lemon Bottlebrush,-37.79004558,144.9462782,Spring
Lemon Bottlebrush,-37.78943252,144.9561161,Spring
Lemon Bottlebrush,-37.78912875,144.9488339,Spring
Lemon Bottlebrush,-37.78978861,144.9464925,Spring
Lemon Bottlebrush,-37.78951328,144.9480421,Spring
Lemon Bottlebrush,-37.78986033,144.9470086,Spring
Lemon Bottlebrush,-37.79014456,144.9454273,Spring
Lemon Bottlebrush,-37.79008087,144.9454339,Spring
Lemon Bottlebrush,-37.78955079,144.9482145,Spring
Lemon Bottlebrush,-37.79006096,144.9453979,Spring
Lemon Bottlebrush,-37.78991694,144.9464151,Spring
Lemon Bottlebrush,-37.78955963,144.9482612,Spring
Lemon Bottlebrush,-37.78976554,144.9467301,Spring
Lemon Bottlebrush,-37.78886329,144.9490426,Spring
Lemon Bottlebrush,-37.79015156,144.9454356,Spring
Lemon Bottlebrush,-37.78943452,144.9559871,Spring
Lemon Bottlebrush,-37.79717829,144.9166745,Spring
Lemon Bottlebrush,-37.78952269,144.9481426,Spring
Lemon Bottlebrush,-37.79006475,144.9462507,Spring
Lemon Bottlebrush,-37.79006512,144.9462666,Spring
Lemon Bottlebrush,-37.78946542,144.9561632,Spring
Lemon Bottlebrush,-37.78986365,144.9461857,Spring
Lemon Bottlebrush,-37.78988971,144.9461352,Spring
Lemon Bottlebrush,-37.78949869,144.9480896,Spring
Lemon Bottlebrush,-37.78987606,144.947089,Spring
Lemon Bottlebrush,-37.78988608,144.9463562,Spring
Lemon Bottlebrush,-37.79002686,144.9463311,Spring
Lemon Bottlebrush,-37.78988469,144.9463693,Spring
Lemon Bottlebrush,-37.78971502,144.9467531,Spring
Lemon Bottlebrush,-37.7899016,144.9469464,Spring
Lemon Bottlebrush,-37.7888664,144.9491588,Spring
Lemon Bottlebrush,-37.78952742,144.9481192,Spring
Lemon Bottlebrush,-37.79715615,144.9166605,Spring
Lemon Bottlebrush,-37.78949535,144.9561794,Spring
Lemon Bottlebrush,-37.78931235,144.9482874,Spring
Lemon Bottlebrush,-37.78996105,144.9470478,Spring
Lemon Bottlebrush,-37.78989567,144.9464563,Spring
Lemon Bottlebrush,-37.78908336,144.9488304,Spring
Lemon Bottlebrush,-37.79008382,144.946259,Spring
Lemon Bottlebrush,-37.78944077,144.9480855,Spring
Lemon Bottlebrush,-37.78958318,144.9481541,Spring
Lemon Bottlebrush,-37.78992191,144.9466328,Spring
Lemon Bottlebrush,-37.7899388,144.9464131,Spring
Lemon Bottlebrush,-37.78988214,144.946523,Spring
Lemon Bottlebrush,-37.78995328,144.9463644,Spring
Lemon Bottlebrush,-37.78928673,144.9483272,Spring
Lemon Bottlebrush,-37.78951529,144.9481577,Spring
Lemon Bottlebrush,-37.78984199,144.9465407,Spring
Lemon Bottlebrush,-37.78984419,144.946305,Spring
Lemon Bottlebrush,-37.78984673,144.9462904,Spring
Lemon Bottlebrush,-37.78927098,144.9483179,Spring
Lemon Bottlebrush,-37.78988094,144.9462784,Spring
Lemon Bottlebrush,-37.79002898,144.9453988,Spring
Lemon Bottlebrush,-37.7892904,144.9482743,Spring
Lemon Bottlebrush,-37.79013391,144.9454263,Spring
Lemon Bottlebrush,-37.79007644,144.9462699,Spring
Lemon Bottlebrush,-37.79012122,144.9454169,Spring
Lemon Bottlebrush,-37.78990166,144.9463399,Spring
Lemon Bottlebrush,-37.78988265,144.9470742,Spring
Lemon Bottlebrush,-37.78944472,144.956087,Spring
Lemon Bottlebrush,-37.78979684,144.9464634,Spring
Lemon Bottlebrush,-37.78998398,144.946296,Spring
Lemon Bottlebrush,-37.78986395,144.9464822,Spring
Lemon Bottlebrush,-37.78977697,144.9467863,Spring
Lemon Bottlebrush,-37.78941744,144.9559791,Spring
Lemon Bottlebrush,-37.78975957,144.9464603,Spring
Lemon Bottlebrush,-37.78986706,144.9469654,Spring
Lemon Bottlebrush,-37.78989155,144.9466026,Spring
Lemon Bottlebrush,-37.79011716,144.9454061,Spring
Lemon Bottlebrush,-37.78960295,144.9481718,Spring
Lemon Bottlebrush,-37.79007765,144.9454145,Spring
Lemon Bottlebrush,-37.78986001,144.9470318,Spring
Lemon Bottlebrush,-37.7898772,144.9470768,Spring
Lemon Bottlebrush,-37.79015286,144.9454587,Spring
Lemon Bottlebrush,-37.78993492,144.9464435,Spring
Lemon Bottlebrush,-37.7893365,144.9482456,Spring
Lemon Bottlebrush,-37.78949004,144.9481777,Spring
Lemon Bottlebrush,-37.78989279,144.9463946,Spring
Lemon Bottlebrush,-37.78991193,144.9457969,Spring
Lemon Bottlebrush,-37.78958353,144.9481276,Spring
Lemon Bottlebrush,-37.78941321,144.9560784,Spring
Lemon Bottlebrush,-37.7898759,144.9469608,Spring
Lemon Bottlebrush,-37.78965776,144.946818,Spring
Lemon Bottlebrush,-37.78986374,144.9465374,Spring
Lemon Bottlebrush,-37.78945056,144.9560336,Spring
Lemon Bottlebrush,-37.78988055,144.9464677,Spring
Lemon Bottlebrush,-37.78982741,144.9464384,Spring
Lemon Bottlebrush,-37.78973611,144.9466961,Spring
Lemon Bottlebrush,-37.79004412,144.9462561,Spring
Lemon Bottlebrush,-37.78948935,144.94805,Spring
Lemon Bottlebrush,-37.78972709,144.946742,Spring
Lemon Bottlebrush,-37.7895685,144.9482172,Spring
Lemon Bottlebrush,-37.78997908,144.9464023,Spring
Lemon Bottlebrush,-37.78986133,144.9462079,Spring
Lemon Bottlebrush,-37.78985952,144.9462386,Spring
Lemon Bottlebrush,-37.78884799,144.9491366,Spring
Lemon Bottlebrush,-37.78992232,144.9466308,Spring
Lemon Bottlebrush,-37.78989621,144.9471073,Spring
Lemon Bottlebrush,-37.78889517,144.9490569,Spring
Lemon Bottlebrush,-37.78908381,144.9488566,Spring
Lemon Bottlebrush,-37.78955564,144.9481666,Spring
Lemon Bottlebrush,-37.78984146,144.9465724,Spring
Lemon Bottlebrush,-37.78990867,144.9463955,Spring
Lemon Bottlebrush,-37.78972558,144.946971,Spring
Lemon Bottlebrush,-37.78994874,144.9464197,Spring
Lemon Bottlebrush,-37.78948129,144.9561478,Spring
Lemon Bottlebrush,-37.78989009,144.9461206,Spring
Lemon Bottlebrush,-37.78984902,144.9462669,Spring
Lemon Bottlebrush,-37.78978461,144.9466402,Spring
Lemon Bottlebrush,-37.79018104,144.9454677,Spring
Lemon Bottlebrush,-37.7902003,144.9454611,Spring
Lemon Bottlebrush,-37.78974386,144.9467168,Spring
Lemon Bottlebrush,-37.78986621,144.9469946,Spring
Lemon Bottlebrush,-37.78945554,144.9481367,Spring
Lemon Bottlebrush,-37.79008585,144.9462361,Spring
Lemon Bottlebrush,-37.78986601,144.9461663,Spring
Lemon Bottlebrush,-37.78950744,144.9480643,Spring
Lemon Bottlebrush,-37.78953482,144.9480475,Spring
Lemon Bottlebrush,-37.7899216,144.9464288,Spring
Lemon Bottlebrush,-37.78982411,144.9466474,Spring
Lemon Bottlebrush,-37.78946068,144.9480803,Spring
Lemon Bottlebrush,-37.78989066,144.9469493,Spring
Lemon Bottlebrush,-37.78983544,144.9464802,Spring
Lemon Bottlebrush,-37.78933837,144.9481772,Spring
Lemon Bottlebrush,-37.78911345,144.9488248,Spring
Lemon Bottlebrush,-37.78987695,144.9469436,Spring
Lemon Bottlebrush,-37.78980978,144.9465126,Spring
Lemon Bottlebrush,-37.78997219,144.9463846,Spring
Lemon Bottlebrush,-37.78965329,144.9468406,Spring
Lemon Bottlebrush,-37.7894312,144.9480638,Spring
Lemon Bottlebrush,-37.78999304,144.9462675,Spring
Lemon Bottlebrush,-37.789873,144.9464999,Spring
Lemon Bottlebrush,-37.78971886,144.9466942,Spring
Lemon Bottlebrush,-37.78883325,144.9491288,Spring
Lemon Bottlebrush,-37.78970456,144.9467163,Spring
Lemon Bottlebrush,-37.78985183,144.9470277,Spring
Lemon Bottlebrush,-37.78945237,144.9561379,Spring
Lemon Bottlebrush,-37.78952429,144.9480897,Spring
Lemon Bottlebrush,-37.78977582,144.9464516,Spring
